id,sourceWorkbookRow,bee,family,rank,beeSide,interaction,interactionGroup,interactionMeaning,partner,partnerFamily,partnerGenus,partnerKingdom,plant,sourceBacked,locality,locationClass,localityScore,lat,lon,distanceMi,eventDate,basis,sourceShort,citation,sourceUrl,sourceArchiveURI,referenceDoi
195,2526,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Helianthus,Asteraceae,Helianthus,,False,True,,≤50 mi from Kyle coordinate,3,30.322442747,-97.6248772136,27.5,2024-09-05T01:03:36Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/239282942,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
196,2532,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤150 mi from Kyle coordinate,1,29.44030083,-98.6686706499,60.8,2024-09-05T01:10:57Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/239337272,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
197,2534,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Helianthus,Asteraceae,Helianthus,,False,True,,≤50 mi from Kyle coordinate,3,29.4977693984,-98.2001175808,39.1,2024-09-04T21:33:39Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/239176893,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
198,2543,Thoracobombus,Apidae,subgenus,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤150 mi from Kyle coordinate,1,29.4572383333,-98.4576633333,50.6,2024-02-16T18:54:25Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/165943804,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
199,2546,Apis mellifera,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Monarda citriodora,Lamiaceae,Monarda,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.5859801974,-97.7123297545,42.4,2023-06-08T00:50:34Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/166165298,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
200,2547,Nomia nortoni,Halictidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Helianthus annuus,Asteraceae,Helianthus,,False,True,,≤50 mi from Kyle coordinate,3,30.3444116667,-97.7430883333,25.8,2023-06-15T20:17:53Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/165981880,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
201,2548,Apis mellifera,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Lagerstroemia indica,Lythraceae,Lagerstroemia,Plantae,True,True,,≤150 mi from Kyle coordinate,1,31.1841552206,-97.3205958526,89.0,2019-06-22T18:07:06Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/27447878,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
202,2556,Bombus pensylvanicus,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Eryngium leavenworthii,Apiaceae,Eryngium,Plantae,True,True,,≤150 mi from Kyle coordinate,1,30.7806640609,-97.9584555298,54.9,2024-08-30T20:02:34Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238836246,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
203,2562,Bombus sonorus,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Eryngium leavenworthii,Apiaceae,Eryngium,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.6962465603,-97.8236203943,49.0,2024-08-30T20:02:47Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238836280,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
204,2575,Dianthidium curvatum,Megachilidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Lactuca serriola,Asteraceae,Lactuca,,False,True,,≤50 mi from Kyle coordinate,3,30.5629226765,-97.6214790859,42.5,2019-06-15T22:10:39Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/27051093,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
205,2577,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Caesalpinia pulcherrima,Fabaceae,Caesalpinia,,False,True,,≤25 mi from Kyle coordinate,4,30.215903333299998,-97.9135966667,15.8,2024-09-01T04:45:43Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238626521,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
206,2578,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Solanum aethiopicum,Solanaceae,Solanum,,False,True,,≤150 mi from Kyle coordinate,1,31.010941,-97.593232,72.6,2024-08-30T04:01:58Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238689182,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
207,2597,Xylocopa virginica,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Monarda citriodora,Lamiaceae,Monarda,Plantae,True,True,,≤150 mi from Kyle coordinate,1,31.1860855424,-97.3219461014,89.1,2019-06-09T03:03:31Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/26651225,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
208,2601,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Cephalanthus occidentalis,Rubiaceae,Cephalanthus,Plantae,True,True,,≤50 mi from Kyle coordinate,3,29.5639542491,-98.5388225292,49.4,2024-08-27T21:13:54Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238096415,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
209,2604,Bombus pensylvanicus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Cleome dodecandra,Cleomaceae,Cleome,,False,True,,≤50 mi from Kyle coordinate,3,30.6033743653,-97.958329806,42.7,2023-06-07T12:25:48Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/165125624,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
210,2618,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Helianthus,Asteraceae,Helianthus,,False,True,,≤25 mi from Kyle coordinate,4,30.1851321544,-97.8010036809,14.3,2024-08-27T21:42:26Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238297690,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
211,2619,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤25 mi from Kyle coordinate,4,29.9002075195,-97.9930648804,9.3,2024-09-01T05:23:31Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/238340135,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
212,2623,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤50 mi from Kyle coordinate,3,30.5220361111,-97.7264472222,37.9,2024-08-27T21:13:13Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237960326,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
213,2635,Bombus sonorus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Helianthus maximiliani,Asteraceae,Helianthus,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.6265460803,-97.8938583195,44.1,2023-06-07T12:31:12Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/164893201,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
214,2638,Apis mellifera,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Commelina erecta,Commelinaceae,Commelina,,False,True,,≤150 mi from Kyle coordinate,1,29.2406866667,-97.962905,52.0,2024-08-25T15:52:15Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237871179,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
215,2639,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Malvaviscus arboreus,Malvaceae,Malvaviscus,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.3254466667,-98.2552983333,32.4,2024-08-26T12:25:58Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237938674,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
216,2647,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤25 mi from Kyle coordinate,4,30.0215324205,-97.9319497554,4.0,2024-02-15T16:15:10Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/99210957,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
217,2650,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤50 mi from Kyle coordinate,3,30.5208666667,-97.7267416667,37.8,2024-08-27T21:11:28Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237951328,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
218,2652,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤25 mi from Kyle coordinate,4,30.2704476071,-97.7714343621,20.4,2024-08-26T12:50:13Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237869203,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
219,2672,Anthophora californica,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Dalea tenuis,Fabaceae,Dalea,Plantae,True,True,,≤150 mi from Kyle coordinate,1,29.625343903,-98.6243244258,51.4,2022-09-23T22:03:58Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/26169058,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
220,2673,Anthophora californica,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Dalea tenuis,Fabaceae,Dalea,Plantae,True,True,,≤150 mi from Kyle coordinate,1,29.625343903,-98.6243244258,51.4,2022-09-23T22:04:04Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/26169058,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
221,2677,Xylocopa virginica,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Asclepias asperula,Apocynaceae,Asclepias,,False,True,,≤50 mi from Kyle coordinate,3,30.5656611111,-97.7520277778,40.5,2023-06-07T12:35:15Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/164516446,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
222,2683,Xylocopa virginica,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Gaillardia aestivalis,Asteraceae,Gaillardia,Plantae,True,True,,≤150 mi from Kyle coordinate,1,29.240705,-97.962845,52.0,2024-08-24T04:46:44Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/237552834,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
223,2708,Melissodes bimaculatus,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Vitex agnus-castus,Lamiaceae,Vitex,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.3662533333,-97.785325,26.6,2023-06-15T20:30:04Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/163848772,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
224,2717,Thoracobombus,Apidae,subgenus,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Helianthus,Asteraceae,Helianthus,,False,True,,≤50 mi from Kyle coordinate,3,29.6868828056,-98.3524607778,35.3,2024-02-16T19:00:15Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/98549944,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
225,2723,Apis mellifera,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Gaillardia aestivalis,Asteraceae,Gaillardia,Plantae,True,True,,≤150 mi from Kyle coordinate,1,29.240725,-97.9627966667,52.0,2024-08-19T22:22:21Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/236803715,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
226,2817,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Eysenhardtia,Fabaceae,Eysenhardtia,Plantae,True,True,,≤150 mi from Kyle coordinate,1,30.5052695169,-98.830513251,67.2,2024-08-26T12:56:37Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/235556051,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
